#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
d5bc61f90f231d15cad051d8195ce9e5	Bacteria	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 
4583fd18d2f1cd6a78f626db363e5d24	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 AEGEAN-169_marine_group	 AEGEAN-169_marine_group	 uncultured_Alphaproteobacteria
a28b465afd2ab0aef5ad066440d20475	Bacteria	 Verrucomicrobiota	 Chlamydiae	 Chlamydiales	 Simkaniaceae	 	 
e91b5c1d020070a9bfb06625f7f5b2b7	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bdellovibrionales	 Bdellovibrionaceae	 OM27_clade	 uncultured_marine
52bc26c97fcd4609490589ebc99a0d9f	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bdellovibrionales	 Bdellovibrionaceae	 OM27_clade	 
2c674dd5dcc493fc0bad82c12f46397e	Bacteria	 Proteobacteria	 Alphaproteobacteria	 SAR11_clade	 Clade_I	 Clade_Ia	 
106f0cf7a98def5da6ad367c41d03083	Bacteria	 Proteobacteria	 Alphaproteobacteria	 SAR11_clade	 Clade_I	 Clade_Ia	 uncultured_alpha
e87edcc620b5f3e1bb15e3031643c50e	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Parvibaculales	 OCS116_clade	 OCS116_clade	 uncultured_bacterium
5a8b8ceff5948380aa9dadf9bd73c79a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 OM182_clade	 OM182_clade	 OM182_clade	 
f3062b9ce026437862633dccc178496d	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Opitutales	 Puniceicoccaceae	 MB11C04_marine_group	 marine_metagenome
2ab1db932f63447b1e5381a006e395fa	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Opitutales	 Puniceicoccaceae	 MB11C04_marine_group	 
d8f24ad5b1dd2d28fc20d4681fc5e0b1	Bacteria	 Proteobacteria	 Gammaproteobacteria	 	 	 	 
4c9b1bba76fe98abe26f0c4c2f827803	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 Lentimicrobiaceae	 Lentimicrobiaceae	 uncultured_bacterium
1465263a45b13a1177d289dc021156d1	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium_sensu_stricto_6	 uncultured_bacterium
e3b4d8da5a306826ba7886e25fba0287	Bacteria	 Desulfobacterota	 Desulfuromonadia	 PB19	 PB19	 PB19	 
15b11442ffa807cf89e085be9f737a44	Bacteria	 Proteobacteria	 	 	 	 	 
38305865891ec39e4ca7ece6bdbc98c9	Bacteria	 Proteobacteria	 Gammaproteobacteria	 SAR86_clade	 SAR86_clade	 SAR86_clade	 
d7970e5a09d15a8bc94a41c4ef774677	Bacteria	 Desulfobacterota	 Desulfuromonadia	 PB19	 PB19	 PB19	 uncultured_marine
5b5ad0551123baacce7f2efbb71191dc	Bacteria	 Desulfobacterota	 Desulfuromonadia	 PB19	 PB19	 PB19	 marine_metagenome
f18f5ad5d77e2f924a44b722dc9d8565	Bacteria	 Bdellovibrionota	 Oligoflexia	 Oligoflexales	 uncultured	 uncultured	 uncultured_marine
d350ed02e3e8ac5ff62590f2f6fa3906	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	 Kangiellaceae	 uncultured	 uncultured_gamma
680b5789a2e65a93694201f908735bbb	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Puniceispirillales	 SAR116_clade	 SAR116_clade	 uncultured_proteobacterium
1d4287101d4e69b6bba45059df936480	Bacteria	 Desulfobacterota	 Desulfobulbia	 Desulfobulbales	 Desulfocapsaceae	 uncultured	 
a1449b1be756f1d781c8085dc619700c	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Prevotellaceae	 Prevotella	 Prevotella_veroralis
7ffa940505f1326e4fed6833b3efaacd	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 NS4_marine_group	 uncultured_Flavobacteriaceae
58f6b6c60fcb22fc6f2c1d277a271206	Bacteria	 Chloroflexi	 N9D0	 N9D0	 N9D0	 N9D0	 marine_metagenome
5502fab5ea28231060c04e16998f9276	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Dietziaceae	 Dietzia	 
97e3cd76bea91560a5ed91efd6aa19ed	Bacteria	 Actinobacteriota	 Acidimicrobiia	 Microtrichales	 Ilumatobacteraceae	 Ilumatobacter	 
c4c244cb98016ab4893ded205c6918c1	Bacteria	 Fibrobacterota	 Fibrobacteria	 Fibrobacterales	 Fibrobacteraceae	 uncultured	 uncultured_Fibrobacteres
53450956ea8ee6b3d9ad06460a8b3b75	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Cryomorphaceae	 uncultured	 uncultured_Bacteroidetes
0a04216952d28341eacb409b7b2be1c8	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Opitutales	 Puniceicoccaceae	 Coraliomargarita	 uncultured_bacterium
d87d500a24fb1d6698288b45cde65e8f	Bacteria	 Margulisbacteria	 Margulisbacteria	 Margulisbacteria	 Margulisbacteria	 Margulisbacteria	 uncultured_marine
bc9e08e6567b71b0624f6baf6906ad70	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Opitutales	 Puniceicoccaceae	 Lentimonas	 uncultured_bacterium
aa49235f28ba29cb79bf7dcf96ffe2d1	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Coxiellales	 Coxiellaceae	 Coxiella	 uncultured_bacterium
90f8c8fabed6f494c0782be15e7579da	Bacteria	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 metagenome
ffca9547dba79335f9c9540d16a4f61c	Bacteria	 	 	 	 	 	 
36d9ad396b85196c9b4cf68b81789585	Bacteria	 Firmicutes	 Clostridia	 Lachnospirales	 Lachnospiraceae	 Lachnospira	 
c873959d384cbe89ef80df2ead46784c	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 NS5_marine_group	 
b4b491e957ab54c16224f12115820d88	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 NS9_marine_group	 NS9_marine_group	 hydrothermal_vent
439ad8cf53757579bdbf6a82995df944	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 NS9_marine_group	 NS9_marine_group	 uncultured_marine
8f737567a197057c3451c9372329bb72	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Cupriavidus	 
2a1b9aefd806ce0cae1c26cd91f422bc	Archaea	 Thermoplasmatota	 Thermoplasmata	 Marine_Group_II	 Marine_Group_II	 Marine_Group_II	 
93ef247044539c175f5977fc9705bbd0	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Cryomorphaceae	 Vicingus	 
0df0745aae328f5a350416a5038dee60	Bacteria	 Bdellovibrionota	 Oligoflexia	 Oligoflexales	 uncultured	 uncultured	 uncultured_bacterium
0ed7c2e43f6578d8fdb44defc0d1f286	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Salinisphaerales	 Solimonadaceae	 Polycyclovorans	 uncultured_Solimonas
6f905f6f347065f3f3f6ab03e0341000	Bacteria	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 uncultured_bacterium
25cb4e6687aabc60469c82e6f69637a9	Bacteria	 SAR324_clade(Marine_group_B)	 SAR324_clade(Marine_group_B)	 SAR324_clade(Marine_group_B)	 SAR324_clade(Marine_group_B)	 SAR324_clade(Marine_group_B)	 uncultured_SAR324
a69264bf2899d2dececa360d567d35d5	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 NS2b_marine_group	 
91a0133a75e2f7725d76a0e9905312e8	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 AEGEAN-169_marine_group	 AEGEAN-169_marine_group	 
f74f5ab1169479b4d5d764857dac354c	Bacteria	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 uncultured_bacterium
640f43dc4611dcf78dda435b0923d437	Archaea	 Crenarchaeota	 Nitrososphaeria	 Nitrosopumilales	 Nitrosopumilaceae	 Candidatus_Nitrosopumilus	 
23c6034e2f26335f9f7f0e82e9851f89	Bacteria	 	 	 	 	 	 
3385a74dea527023428ed0d673791203	Bacteria	 Planctomycetota	 Phycisphaerae	 Phycisphaerales	 Phycisphaeraceae	 CL500-3	 uncultured_marine
7a1a69a6491e2020264125f28839cc4f	Bacteria	 	 	 	 	 	 
9938f60b06c330388aefce0d1a2c3f18	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 NS5_marine_group	 seawater_metagenome
8d4c37700470bf000d7adf806cb28cd2	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Saprospiraceae	 uncultured	 uncultured_Bacteroidetes
dade55d50f3bee1833a809dbeeab0723	Bacteria	 Desulfobacterota	 Desulfobacteria	 Desulfobacterales	 Desulfosarcinaceae	 Sva0081_sediment_group	 
ff289c73ac6541ac56707936f501a2cd	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 [Agitococcus]_lubricus_group	 
be964067826280e02738b6414a6a9d47	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Bacteroidaceae	 Bacteroides	 
230cb048832326f48d4ae8ef5b095381	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Crocinitomicaceae	 Crocinitomix	 uncultured_bacterium
77ba403ccff509540ce6b8575acb9c06	Archaea	 Crenarchaeota	 Nitrososphaeria	 Nitrosopumilales	 Nitrosopumilaceae	 Candidatus_Nitrosopelagicus	 uncultured_archaeon
93afba93bc36d98f9c6a31e4514a8163	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 Flavicella	 uncultured_bacterium
52e58c7fb3c1e6440aa3eb7a91149055	Bacteria	 Proteobacteria	 Alphaproteobacteria	 SAR11_clade	 Clade_I	 Clade_Ia	 
c0510657900976ac8217abecc568a54e	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Puniceispirillales	 SAR116_clade	 SAR116_clade	 uncultured_bacterium
4ed6dce72cfd066a4f2721b3ed99c424	Archaea	 Thermoplasmatota	 Thermoplasmata	 Marine_Group_II	 Marine_Group_II	 Marine_Group_II	 
476ae9e47c19dffc476ce6c2dbd988c6	Bacteria	 Proteobacteria	 Alphaproteobacteria	 SAR11_clade	 Clade_II	 Clade_II	 
061ee1a68c27e352ab1717b8d65f3c7b	Bacteria	 Myxococcota	 Polyangia	 Nannocystales	 Nannocystaceae	 Nannocystaceae	 uncultured_bacterium
e03d25a3ea8f407497d0f0acfd3d90c3	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Cellvibrionales	 Spongiibacteraceae	 BD1-7_clade	 
d7cdb16da378ddaed2ebeb252d302f75	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Tenderiales	 Tenderiaceae	 Candidatus_Tenderia	 uncultured_gamma
a39300035694fec651fe6ede93a756be	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Crocinitomicaceae	 Fluviicola	 uncultured_Bacteroidetes
6d1f35f272824e7acbddb3955ebcfd22	Bacteria	 Verrucomicrobiota	 Kiritimatiellae	 WCHB1-41	 WCHB1-41	 WCHB1-41	 uncultured_organism
1e63564dc26ca56c52b18f6f5fe808d9	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Psychromonadaceae	 Psychromonas	 
9e5344aab64aad9e7d78baea3893909a	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Parvibaculales	 PS1_clade	 PS1_clade	 uncultured_bacterium
f94757554dd7d871c5f92d5e910645f2	Bacteria	 Planctomycetota	 Pla3_lineage	 Pla3_lineage	 Pla3_lineage	 Pla3_lineage	 marine_metagenome
ba1f37dc6471273c1ab134a552737870	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 NS11-12_marine_group	 NS11-12_marine_group	 
10b94d246767f06e4d66380a7644fbc0	Bacteria	 Dependentiae	 Babeliae	 Babeliales	 Babeliales	 Babeliales	 
920aeb43a5abd251563b45a91a321718	Bacteria	 	 	 	 	 	 
ec61f7175e2df4f8ab452765ee4c5817	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 NS7_marine_group	 NS7_marine_group	 uncultured_bacterium
b313b9a32a1d8030bae1e5bb9f7e55e5	Bacteria	 Bdellovibrionota	 Oligoflexia	 Oligoflexales	 uncultured	 uncultured	 
aa0e9395379af71cbdaa42b0d469fcbc	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Cryomorphaceae	 NS10_marine_group	 uncultured_Bacteroidetes/Chlorobi
4ad8db20b074326a0cf62c3f373ebd63	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Corynebacteriaceae	 Corynebacterium	 Corynebacterium_glutamicum
a1d1843ad7d7181b5ff15e72f0987738	Archaea	 Crenarchaeota	 Nitrososphaeria	 Nitrosopumilales	 Nitrosopumilaceae	 Candidatus_Nitrosopelagicus	 uncultured_archaeon
acf4f3f64cdbf2006477d0b0525815f0	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Magnetospiraceae	 uncultured	 uncultured_Alphaproteobacteria
4577a77e0b31a7cb72ebb06b12f71415	Bacteria	 Planctomycetota	 Phycisphaerae	 MSBL9	 SG8-4	 SG8-4	 
c380f532fc92c069f9223c6279abeab0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Coxiellales	 Coxiellaceae	 Coxiella	 
77443f8ad3a4c328030adc1725b67695	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bdellovibrionales	 Bdellovibrionaceae	 OM27_clade	 uncultured_proteobacterium
89f5e841fc125e244c88d9685c8da045	Bacteria	 Bacteroidota	 Rhodothermia	 Rhodothermales	 Rhodothermaceae	 uncultured	 uncultured_Cytophaga
a02b4daff2a20e977a538ba3cf88df8a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Coxiellales	 Coxiellaceae	 Coxiella	 
0f11842aaa2f63f3520ce2ab7ecaf4f1	Archaea	 Crenarchaeota	 Nitrososphaeria	 Nitrosopumilales	 Nitrosopumilaceae	 Nitrosopumilaceae	 
715505d6f1eaa6774205a10b24215332	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 	 
726d630ed1333ffa37d857ca4a825046	Archaea	 Nanoarchaeota	 Nanoarchaeia	 Woesearchaeales	 Woesearchaeales	 Woesearchaeales	 uncultured_euryarchaeote
c4b8585c182c80585c1ef93a0163dfa4	Bacteria	 Proteobacteria	 Alphaproteobacteria	 SAR11_clade	 Clade_I	 Clade_Ib	 
d107fb7c20e06c22052f7abdc42b67e6	Bacteria	 Chloroflexi	 Dehalococcoidia	 SAR202_clade	 SAR202_clade	 SAR202_clade	 uncultured_Chloroflexi
6db2c97532abe971a75024dfeaf40e9d	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Psychrobacter	 
0fa7432089624480f791d210871be20d	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 NS5_marine_group	 uncultured_Flavobacteriia
b8952a1be97fc489f86a95e261ee1913	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Magnetospiraceae	 uncultured	 uncultured_marine
931bf16c32086439f09655b848d87174	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae	 Perlucidibaca	 uncultured_bacterium
d8c76d8e8df0f645f29bac94bfcf68ae	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Arctic97B-4_marine_group	 Arctic97B-4_marine_group	 Arctic97B-4_marine_group	 uncultured_bacterium
7f74f0a3507ad669c493748fb803489a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 HOC36	 HOC36	 HOC36	 uncultured_bacterium
ec337e105c03132e7fa6829c912e09b3	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Pedosphaerales	 Pedosphaeraceae	 SCGC_AAA164-E04	 uncultured_Verrucomicrobia
ac937dd0986b50b6c0fc3d01f3fde005	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae	 Pseudahrensia	 uncultured_bacterium
5f4ba6ed21ca4b46e699e30e401c5e45	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Synechococcales	 Cyanobiaceae	 Synechococcus_CC9902	 
b800acb03ffa7c5d442a0c698a0760c5	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Cellvibrionales	 Cellvibrionaceae	 uncultured	 uncultured_bacterium
6723f775ed9d1a40f723fc2d36c5efaa	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bacteriovoracales	 Bacteriovoracaceae	 uncultured	 marine_metagenome
8ab579c5a813a3d9d3822cf764af2155	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 Formosa	 
b189eeb9ba20af593b728bf7c46bf0c9	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Coxiellales	 Coxiellaceae	 Coxiella	 uncultured_Legionella
be3238c951c48f14f18a58ebeba8e9eb	Bacteria	 	 	 	 	 	 
3a182cdac3ad77ded834ce063b6be200	Bacteria	 Proteobacteria	 Alphaproteobacteria	 SAR11_clade	 Clade_II	 Clade_II	 
df35d1c5e554971433b497b51cd59dea	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Hyphomonadaceae	 uncultured	 
bb9096cc024acc9867776ab0332948ec	Bacteria	 Chloroflexi	 Dehalococcoidia	 SAR202_clade	 SAR202_clade	 SAR202_clade	 marine_metagenome
ff706b6120ad46a5c6d303d41d306c0c	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bdellovibrionales	 Bdellovibrionaceae	 OM27_clade	 
e57ce8076b158efec43db6b4efc56a13	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Magnetospiraceae	 Magnetospira	 uncultured_Alphaproteobacteria
9ec049e0714760d912782ca12eeda0a3	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Cellvibrionales	 Halieaceae	 Parahaliea	 
c6995e6fdc415f8c3eee40ddbb716706	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Saprospiraceae	 Rubidimonas	 uncultured_bacterium
53ed53e9fc62bca9afadb051a825929b	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 NS4_marine_group	 
e8f83e1cc3e7e3686c1f53772bfb0c5a	Bacteria	 Planctomycetota	 Phycisphaerae	 Phycisphaerales	 Phycisphaeraceae	 CL500-3	 uncultured_bacterium
5cf761ff4b0c1f2c430b24b7550265e9	Bacteria	 NB1-j	 NB1-j	 NB1-j	 NB1-j	 NB1-j	 uncultured_myxobacterium
b348c53d5eb6362c848d94b5e316678a	Bacteria	 Chloroflexi	 Dehalococcoidia	 SAR202_clade	 SAR202_clade	 SAR202_clade	 uncultured_bacterium
9b9aba8aa4621f4d1014a8292a87bedb	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Cryomorphaceae	 uncultured	 
9d3762a6dc0ae3c493956f21a01852d0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Methylococcales	 Methylomonadaceae	 Milano-WF1B-03	 uncultured_gamma
5d7dfee7c6966515d03ecea904829623	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Arctic97B-4_marine_group	 Arctic97B-4_marine_group	 Arctic97B-4_marine_group	 
ac79a9d71daed031027868720625612d	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Cellvibrionales	 Spongiibacteraceae	 Oceanicoccus	 
5e8a2682279f0f25b6a089794bc21fd2	Bacteria	 Proteobacteria	 Alphaproteobacteria	 SAR11_clade	 Clade_IV	 Clade_IV	 uncultured_bacterium
60b9e82c5e8d962928f64953ebd6ff84	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Cellvibrionales	 Halieaceae	 Halioglobus	 
644bf61277ad4b709baeb4143f0a3534	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Nitrosococcales	 Methylophagaceae	 uncultured	 uncultured_marine
3b4649dc5ad5235e5b71f0fd67a527bd	Bacteria	 Myxococcota	 Myxococcia	 Myxococcales	 Myxococcaceae	 P3OB-42	 uncultured_myxobacterium
7456b4dbbafc9f7208685ef15257c011	Bacteria	 Planctomycetota	 OM190	 OM190	 OM190	 OM190	 
6a6682672c17d3b66324558adbd19dfc	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 NS7_marine_group	 NS7_marine_group	 
96c3f1dd3539df8663b7918c377e2c57	Bacteria	 Planctomycetota	 OM190	 OM190	 OM190	 OM190	 uncultured_planctomycete
b4f13396c4c07004d4dd4cf00ee837b8	Bacteria	 Proteobacteria	 Gammaproteobacteria	 SAR86_clade	 SAR86_clade	 SAR86_clade	 
bc6737b21a8fb7c42ffbacd2a6e28492	Bacteria	 	 	 	 	 	 
74d16d7b9fd28b8a1f01cfca0fc69e07	Bacteria	 	 	 	 	 	 
5bf5f0e700dd459afc067c29e6e47640	Bacteria	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 marine_metagenome
34cbda38eaf7af56ab329008e86d129d	Bacteria	 Planctomycetota	 OM190	 OM190	 OM190	 OM190	 uncultured_Planctomycetaceae
63fad66953f8eb4deefe8b50f3a233e2	Bacteria	 Planctomycetota	 OM190	 OM190	 OM190	 OM190	 uncultured_planctomycete
9012d632ae84d064f6282a887a63e2f3	Bacteria	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 Marinimicrobia_(SAR406_clade)	 uncultured_bacterium
becc8fc13debcfd515a4c127da646f41	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Flammeovirgaceae	 uncultured	 Marivirga_sericea
bc54ec3e3c5c70053066d2442a0764a2	Bacteria	 Proteobacteria	 	 	 	 	 
1500eaa1b5d677f8b31e9388527118c9	Bacteria	 Proteobacteria	 Alphaproteobacteria	 SAR11_clade	 Clade_I	 	 
8c2fa8c06546b05adef5a097aafa2c46	Bacteria	 Acidobacteriota	 Subgroup_26	 Subgroup_26	 Subgroup_26	 Subgroup_26	 uncultured_Acidobacteriaceae
e00012f8b749d5a7e6047dc838c05e8d	Archaea	 Crenarchaeota	 Nitrososphaeria	 Nitrosopumilales	 Nitrosopumilaceae	 Nitrosopumilaceae	 
7299ff78b40bcfc3428e08625ef559e8	Bacteria	 Proteobacteria	 Alphaproteobacteria	 	 	 	 
2dd0cf7387c681b06bd00f1ae119d807	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 	 
4c6eea74f6614ff767decf7137702dc6	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Cellvibrionales	 Cellvibrionaceae	 	 
8f91f6fb078b9347437f18b298b0d6c1	Bacteria	 Verrucomicrobiota	 Kiritimatiellae	 Kiritimatiellales	 Kiritimatiellaceae	 R76-B128	 
591df960eb227fecda9eec1c31cb7f8a	Bacteria	 	 	 	 	 	 
e8e302dc21494577701d11bcb790f437	Bacteria	 Proteobacteria	 	 	 	 	 
2453d8b3cfff2ebadd5a25526e8000cf	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bdellovibrionales	 Bdellovibrionaceae	 OM27_clade	 uncultured_marine
8d4f3476e26e3e587a97191503a0b299	Bacteria	 Myxococcota	 Myxococcia	 Myxococcales	 Myxococcaceae	 P3OB-42	 uncultured_bacterium
8d93c836bced4acadb606112d32b0e94	Bacteria	 	 	 	 	 	 
8135beec331a8d558070c38b580e4b8e	Bacteria	 Firmicutes	 Clostridia	 Oscillospirales	 Ruminococcaceae	 CAG-352	 uncultured_bacterium
dbbfb08d15f48f9778d531b1cc56b930	Bacteria	 Desulfobacterota	 Desulfuromonadia	 Bradymonadales	 Bradymonadales	 Bradymonadales	 uncultured_delta
71912e29e627ea872f013b25e0ff595a	Bacteria	 Bdellovibrionota	 Oligoflexia	 Oligoflexales	 uncultured	 uncultured	 metagenome
ebeb00e6b0990478094909d346837167	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Verrucomicrobiales	 Rubritaleaceae	 Rubritalea	 
b621a81c5a54bcbadbada9a7043f877b	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Sulfitobacter	 
301b13f22e3d1f3cd4bed11b208b83f6	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Magnetospiraceae	 uncultured	 uncultured_bacterium
b6148c3e711cbaa6a9b111d2eef89948	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bdellovibrionales	 Bdellovibrionaceae	 OM27_clade	 
cf67533560255a808db11ae8ac74e3e4	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 Polaribacter	 
0407834b0f36815c77f61a13b9200769	Bacteria	 Patescibacteria	 Gracilibacteria	 Candidatus_Peregrinibacteria	 Candidatus_Peregrinibacteria	 Candidatus_Peregrinibacteria	 uncultured_bacterium
260a6ce9f5a56233cb20e2ec5b813d53	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Geobacillus	 
1507698ef9efed12b6709f71fcd6d17c	Bacteria	 Nitrospinota	 Nitrospinia	 Nitrospinales	 Nitrospinaceae	 LS-NOB	 
e61a5809c690bea62f9f62c0be04c3f9	Bacteria	 Firmicutes	 Thermoanaerobacteria	 Caldicellulosiruptorales	 Caldicellulosiraptoraceae	 Caldicellulosiruptor	 
bf02bcd471e1b127ccc339e04bfc5054	Bacteria	 Proteobacteria	 Gammaproteobacteria	 OM182_clade	 OM182_clade	 OM182_clade	 
a0160de8a6aec3b9c8b10304d9c76d16	Bacteria	 Proteobacteria	 Alphaproteobacteria	 SAR11_clade	 	 	 
a6a1e959ea90bf7f93df84496ee3af4e	Bacteria	 Chloroflexi	 Dehalococcoidia	 SAR202_clade	 SAR202_clade	 SAR202_clade	 marine_metagenome
557d923b771ffccf23232435947560e5	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Cellvibrionales	 Spongiibacteraceae	 BD1-7_clade	 
3f07c5798efd8deb6095045db89ee137	Bacteria	 Desulfobacterota	 uncultured	 uncultured	 uncultured	 uncultured	 uncultured_delta
d6efd2da2728fd74ded268122ee05036	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas	 
aa6cf363ab51199a9a6b5b35717a543b	Bacteria	 Proteobacteria	 Alphaproteobacteria	 AT-s3-44	 AT-s3-44	 AT-s3-44	 
6aea797cd2cbe3e696407b2c1a36b9df	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 AEGEAN-169_marine_group	 AEGEAN-169_marine_group	 
